iteration;temperature;cost;result
2305;4831.550000000084;5643.9616275637745;["Lille" "Rennes" "Paris" "Caen" "Lyon" "Limoges" "Ajaccio" "Besançon" "Strasbourg" "Toulouse" "Bordeaux" "Marseille" "Lille"]
2306;4831.260000000084;5612.767329790251;["Lille" "Rennes" "Paris" "Caen" "Lyon" "Limoges" "Ajaccio" "Besançon" "Strasbourg" "Toulouse" "Marseille" "Bordeaux" "Lille"]
2307;4830.970000000084;6921.717187848207;["Lille" "Rennes" "Marseille" "Caen" "Lyon" "Limoges" "Ajaccio" "Besançon" "Strasbourg" "Toulouse" "Paris" "Bordeaux" "Lille"]
2308;4830.680000000084;6554.955883979725;["Lille" "Rennes" "Marseille" "Caen" "Limoges" "Lyon" "Ajaccio" "Besançon" "Strasbourg" "Toulouse" "Paris" "Bordeaux" "Lille"]
2309;4830.390000000084;6707.033362472682;["Lille" "Ajaccio" "Marseille" "Caen" "Limoges" "Lyon" "Rennes" "Besançon" "Strasbourg" "Toulouse" "Paris" "Bordeaux" "Lille"]
2310;4830.100000000084;6763.815800387105;["Lille" "Marseille" "Ajaccio" "Caen" "Limoges" "Lyon" "Rennes" "Besançon" "Strasbourg" "Toulouse" "Paris" "Bordeaux" "Lille"]
2311;4829.810000000084;6763.815800387105;["Lille" "Marseille" "Ajaccio" "Caen" "Limoges" "Lyon" "Rennes" "Besançon" "Strasbourg" "Toulouse" "Paris" "Bordeaux" "Lille"]
2312;4829.520000000084;6426.775627140358;["Lille" "Marseille" "Ajaccio" "Caen" "Limoges" "Rennes" "Lyon" "Besançon" "Strasbourg" "Toulouse" "Paris" "Bordeaux" "Lille"]
2313;4829.230000000084;6261.327056445202;["Lille" "Marseille" "Paris" "Caen" "Limoges" "Rennes" "Lyon" "Besançon" "Strasbourg" "Toulouse" "Ajaccio" "Bordeaux" "Lille"]
2314;4828.940000000084;6218.427717600983;["Lille" "Paris" "Marseille" "Caen" "Limoges" "Rennes" "Lyon" "Besançon" "Strasbourg" "Toulouse" "Ajaccio" "Bordeaux" "Lille"]
2315;4828.650000000084;6430.515438178039;["Lille" "Paris" "Marseille" "Caen" "Limoges" "Rennes" "Besançon" "Lyon" "Strasbourg" "Toulouse" "Ajaccio" "Bordeaux" "Lille"]
2316;4828.360000000084;5888.229039004896;["Lille" "Paris" "Marseille" "Limoges" "Caen" "Rennes" "Besançon" "Lyon" "Strasbourg" "Toulouse" "Ajaccio" "Bordeaux" "Lille"]
2317;4828.070000000084;5825.02521415889;["Lille" "Paris" "Marseille" "Bordeaux" "Caen" "Rennes" "Besançon" "Lyon" "Strasbourg" "Toulouse" "Ajaccio" "Limoges" "Lille"]
2318;4827.780000000084;6564.138217183827;["Lille" "Paris" "Marseille" "Bordeaux" "Caen" "Besançon" "Rennes" "Lyon" "Strasbourg" "Toulouse" "Ajaccio" "Limoges" "Lille"]
2319;4827.490000000084;6287.689822381629;["Lille" "Paris" "Marseille" "Besançon" "Caen" "Bordeaux" "Rennes" "Lyon" "Strasbourg" "Toulouse" "Ajaccio" "Limoges" "Lille"]
2320;4827.200000000084;6425.073364799237;["Lille" "Paris" "Marseille" "Besançon" "Caen" "Bordeaux" "Rennes" "Lyon" "Strasbourg" "Toulouse" "Limoges" "Ajaccio" "Lille"]
2321;4826.910000000084;5876.867606650743;["Lille" "Paris" "Marseille" "Ajaccio" "Caen" "Bordeaux" "Rennes" "Lyon" "Strasbourg" "Toulouse" "Limoges" "Besançon" "Lille"]
2322;4826.6200000000845;6181.310337237043;["Lille" "Paris" "Marseille" "Ajaccio" "Caen" "Bordeaux" "Rennes" "Lyon" "Toulouse" "Strasbourg" "Limoges" "Besançon" "Lille"]
2323;4826.3300000000845;6483.53436407732;["Lille" "Rennes" "Marseille" "Ajaccio" "Caen" "Bordeaux" "Paris" "Lyon" "Toulouse" "Strasbourg" "Limoges" "Besançon" "Lille"]
2324;4826.040000000085;6502.436405063839;["Lille" "Rennes" "Ajaccio" "Marseille" "Caen" "Bordeaux" "Paris" "Lyon" "Toulouse" "Strasbourg" "Limoges" "Besançon" "Lille"]
2325;4825.750000000085;6549.438292584354;["Lille" "Rennes" "Paris" "Marseille" "Caen" "Bordeaux" "Ajaccio" "Lyon" "Toulouse" "Strasbourg" "Limoges" "Besançon" "Lille"]
2326;4825.460000000085;6518.798782382504;["Lille" "Rennes" "Paris" "Marseille" "Bordeaux" "Caen" "Ajaccio" "Lyon" "Toulouse" "Strasbourg" "Limoges" "Besançon" "Lille"]
2327;4825.170000000085;6518.798782382504;["Lille" "Rennes" "Paris" "Marseille" "Bordeaux" "Caen" "Ajaccio" "Lyon" "Toulouse" "Strasbourg" "Limoges" "Besançon" "Lille"]
2328;4824.880000000085;6549.438292584354;["Lille" "Rennes" "Paris" "Marseille" "Caen" "Bordeaux" "Ajaccio" "Lyon" "Toulouse" "Strasbourg" "Limoges" "Besançon" "Lille"]
2329;4824.590000000085;6549.438292584354;["Lille" "Rennes" "Paris" "Marseille" "Caen" "Bordeaux" "Ajaccio" "Lyon" "Toulouse" "Strasbourg" "Limoges" "Besançon" "Lille"]
2330;4824.300000000085;6291.559805917991;["Lille" "Rennes" "Paris" "Marseille" "Caen" "Bordeaux" "Ajaccio" "Toulouse" "Lyon" "Strasbourg" "Limoges" "Besançon" "Lille"]
2331;4824.010000000085;6291.559805917991;["Lille" "Rennes" "Paris" "Marseille" "Caen" "Bordeaux" "Ajaccio" "Toulouse" "Lyon" "Strasbourg" "Limoges" "Besançon" "Lille"]
2332;4823.720000000085;6549.438292584354;["Lille" "Rennes" "Paris" "Marseille" "Caen" "Bordeaux" "Ajaccio" "Lyon" "Toulouse" "Strasbourg" "Limoges" "Besançon" "Lille"]
2333;4823.430000000085;6364.966094110709;["Lille" "Rennes" "Paris" "Marseille" "Strasbourg" "Bordeaux" "Ajaccio" "Lyon" "Toulouse" "Caen" "Limoges" "Besançon" "Lille"]
2334;4823.140000000085;6244.619484722904;["Lille" "Rennes" "Paris" "Marseille" "Strasbourg" "Bordeaux" "Lyon" "Ajaccio" "Toulouse" "Caen" "Limoges" "Besançon" "Lille"]
2335;4822.850000000085;5748.491617186926;["Lille" "Rennes" "Bordeaux" "Marseille" "Strasbourg" "Paris" "Lyon" "Ajaccio" "Toulouse" "Caen" "Limoges" "Besançon" "Lille"]
2336;4822.560000000085;5485.342166511525;["Lille" "Rennes" "Bordeaux" "Marseille" "Strasbourg" "Paris" "Lyon" "Ajaccio" "Toulouse" "Limoges" "Caen" "Besançon" "Lille"]
2337;4822.270000000085;5403.521862823289;["Lille" "Rennes" "Bordeaux" "Caen" "Strasbourg" "Paris" "Lyon" "Ajaccio" "Toulouse" "Limoges" "Marseille" "Besançon" "Lille"]
2338;4821.980000000085;5329.668564909496;["Lille" "Bordeaux" "Rennes" "Caen" "Strasbourg" "Paris" "Lyon" "Ajaccio" "Toulouse" "Limoges" "Marseille" "Besançon" "Lille"]
2339;4821.690000000085;5350.117620938998;["Lille" "Strasbourg" "Rennes" "Caen" "Bordeaux" "Paris" "Lyon" "Ajaccio" "Toulouse" "Limoges" "Marseille" "Besançon" "Lille"]
2340;4821.400000000085;5715.40181827679;["Lille" "Strasbourg" "Rennes" "Caen" "Bordeaux" "Paris" "Lyon" "Ajaccio" "Toulouse" "Limoges" "Besançon" "Marseille" "Lille"]
2341;4821.110000000085;5696.966754304545;["Lille" "Strasbourg" "Rennes" "Caen" "Bordeaux" "Paris" "Lyon" "Limoges" "Toulouse" "Ajaccio" "Besançon" "Marseille" "Lille"]
2342;4820.820000000085;5485.664441071478;["Lille" "Strasbourg" "Caen" "Rennes" "Bordeaux" "Paris" "Lyon" "Limoges" "Toulouse" "Ajaccio" "Besançon" "Marseille" "Lille"]
2343;4820.530000000085;5549.401233087213;["Lille" "Strasbourg" "Caen" "Rennes" "Bordeaux" "Paris" "Limoges" "Lyon" "Toulouse" "Ajaccio" "Besançon" "Marseille" "Lille"]
2344;4820.240000000085;5982.4206706414;["Lille" "Caen" "Strasbourg" "Rennes" "Bordeaux" "Paris" "Limoges" "Lyon" "Toulouse" "Ajaccio" "Besançon" "Marseille" "Lille"]
2345;4819.950000000085;5753.273682646689;["Lille" "Caen" "Strasbourg" "Rennes" "Paris" "Bordeaux" "Limoges" "Lyon" "Toulouse" "Ajaccio" "Besançon" "Marseille" "Lille"]
2346;4819.660000000085;5326.025942124154;["Lille" "Caen" "Strasbourg" "Paris" "Rennes" "Bordeaux" "Limoges" "Lyon" "Toulouse" "Ajaccio" "Besançon" "Marseille" "Lille"]
2347;4819.370000000085;5448.668871078364;["Lille" "Caen" "Strasbourg" "Paris" "Rennes" "Limoges" "Bordeaux" "Lyon" "Toulouse" "Ajaccio" "Besançon" "Marseille" "Lille"]
2348;4819.080000000085;5528.477219885825;["Lille" "Caen" "Strasbourg" "Paris" "Rennes" "Limoges" "Bordeaux" "Lyon" "Ajaccio" "Toulouse" "Besançon" "Marseille" "Lille"]
2349;4818.7900000000855;5459.407424426386;["Lille" "Caen" "Strasbourg" "Marseille" "Rennes" "Limoges" "Bordeaux" "Lyon" "Ajaccio" "Toulouse" "Besançon" "Paris" "Lille"]
2350;4818.5000000000855;5636.109137691582;["Lille" "Caen" "Strasbourg" "Rennes" "Marseille" "Limoges" "Bordeaux" "Lyon" "Ajaccio" "Toulouse" "Besançon" "Paris" "Lille"]
2351;4818.2100000000855;5859.649011356876;["Lille" "Caen" "Strasbourg" "Rennes" "Marseille" "Limoges" "Toulouse" "Lyon" "Ajaccio" "Bordeaux" "Besançon" "Paris" "Lille"]
2352;4817.920000000086;5426.629573802689;["Lille" "Strasbourg" "Caen" "Rennes" "Marseille" "Limoges" "Toulouse" "Lyon" "Ajaccio" "Bordeaux" "Besançon" "Paris" "Lille"]
2353;4817.630000000086;6300.046571119224;["Lille" "Strasbourg" "Toulouse" "Rennes" "Marseille" "Limoges" "Caen" "Lyon" "Ajaccio" "Bordeaux" "Besançon" "Paris" "Lille"]
2354;4817.340000000086;6389.68946606471;["Lille" "Strasbourg" "Toulouse" "Rennes" "Marseille" "Caen" "Limoges" "Lyon" "Ajaccio" "Bordeaux" "Besançon" "Paris" "Lille"]
2355;4817.050000000086;6432.191737259522;["Lille" "Strasbourg" "Toulouse" "Rennes" "Marseille" "Caen" "Ajaccio" "Lyon" "Limoges" "Bordeaux" "Besançon" "Paris" "Lille"]
2356;4816.760000000086;6367.939668895576;["Lille" "Strasbourg" "Toulouse" "Rennes" "Marseille" "Caen" "Lyon" "Ajaccio" "Limoges" "Bordeaux" "Besançon" "Paris" "Lille"]
2357;4816.470000000086;5784.448789455333;["Lille" "Strasbourg" "Toulouse" "Rennes" "Bordeaux" "Caen" "Lyon" "Ajaccio" "Limoges" "Marseille" "Besançon" "Paris" "Lille"]
2358;4816.180000000086;6282.845148354083;["Lille" "Strasbourg" "Toulouse" "Rennes" "Bordeaux" "Lyon" "Caen" "Ajaccio" "Limoges" "Marseille" "Besançon" "Paris" "Lille"]
2359;4815.890000000086;5847.119373874174;["Lille" "Strasbourg" "Toulouse" "Rennes" "Bordeaux" "Lyon" "Caen" "Besançon" "Limoges" "Marseille" "Ajaccio" "Paris" "Lille"]
2360;4815.600000000086;5648.3947640129445;["Lille" "Strasbourg" "Rennes" "Toulouse" "Bordeaux" "Lyon" "Caen" "Besançon" "Limoges" "Marseille" "Ajaccio" "Paris" "Lille"]
2361;4815.310000000086;5865.665262099009;["Lille" "Rennes" "Strasbourg" "Toulouse" "Bordeaux" "Lyon" "Caen" "Besançon" "Limoges" "Marseille" "Ajaccio" "Paris" "Lille"]
2362;4815.020000000086;5948.685245621795;["Lille" "Rennes" "Strasbourg" "Toulouse" "Lyon" "Bordeaux" "Caen" "Besançon" "Limoges" "Marseille" "Ajaccio" "Paris" "Lille"]
2363;4814.730000000086;6021.551777477004;["Lille" "Rennes" "Strasbourg" "Toulouse" "Lyon" "Paris" "Caen" "Besançon" "Limoges" "Marseille" "Ajaccio" "Bordeaux" "Lille"]
2364;4814.440000000086;5904.4318959029015;["Lille" "Rennes" "Toulouse" "Strasbourg" "Lyon" "Paris" "Caen" "Besançon" "Limoges" "Marseille" "Ajaccio" "Bordeaux" "Lille"]
2365;4814.150000000086;5294.652456038063;["Lille" "Rennes" "Toulouse" "Limoges" "Lyon" "Paris" "Caen" "Besançon" "Strasbourg" "Marseille" "Ajaccio" "Bordeaux" "Lille"]
2366;4813.860000000086;5707.442059048581;["Lille" "Rennes" "Toulouse" "Limoges" "Paris" "Lyon" "Caen" "Besançon" "Strasbourg" "Marseille" "Ajaccio" "Bordeaux" "Lille"]
2367;4813.570000000086;5559.678247119654;["Lille" "Rennes" "Toulouse" "Limoges" "Caen" "Lyon" "Paris" "Besançon" "Strasbourg" "Marseille" "Ajaccio" "Bordeaux" "Lille"]
2368;4813.280000000086;5254.6038022720695;["Lille" "Rennes" "Toulouse" "Limoges" "Lyon" "Caen" "Paris" "Besançon" "Strasbourg" "Marseille" "Ajaccio" "Bordeaux" "Lille"]
2369;4812.990000000086;6187.504779805221;["Lille" "Rennes" "Toulouse" "Limoges" "Lyon" "Marseille" "Paris" "Besançon" "Strasbourg" "Caen" "Ajaccio" "Bordeaux" "Lille"]
2370;4812.700000000086;6167.900827275221;["Lille" "Rennes" "Toulouse" "Limoges" "Lyon" "Marseille" "Besançon" "Paris" "Strasbourg" "Caen" "Ajaccio" "Bordeaux" "Lille"]
2371;4812.410000000086;6167.900827275221;["Lille" "Rennes" "Toulouse" "Limoges" "Lyon" "Marseille" "Besançon" "Paris" "Strasbourg" "Caen" "Ajaccio" "Bordeaux" "Lille"]
2372;4812.120000000086;6433.13951362307;["Lille" "Rennes" "Toulouse" "Lyon" "Limoges" "Marseille" "Besançon" "Paris" "Strasbourg" "Caen" "Ajaccio" "Bordeaux" "Lille"]
2373;4811.830000000086;6068.7840866273555;["Lille" "Rennes" "Ajaccio" "Lyon" "Limoges" "Marseille" "Besançon" "Paris" "Strasbourg" "Caen" "Toulouse" "Bordeaux" "Lille"]
2374;4811.540000000086;6126.328338000729;["Lille" "Rennes" "Ajaccio" "Limoges" "Lyon" "Marseille" "Besançon" "Paris" "Strasbourg" "Caen" "Toulouse" "Bordeaux" "Lille"]
2375;4811.250000000086;6222.223731593702;["Lille" "Bordeaux" "Ajaccio" "Limoges" "Lyon" "Marseille" "Besançon" "Paris" "Strasbourg" "Caen" "Toulouse" "Rennes" "Lille"]
2376;4810.960000000086;6467.985241709932;["Lille" "Bordeaux" "Ajaccio" "Limoges" "Lyon" "Besançon" "Marseille" "Paris" "Strasbourg" "Caen" "Toulouse" "Rennes" "Lille"]
2377;4810.6700000000865;6277.42356357411;["Lille" "Bordeaux" "Ajaccio" "Limoges" "Paris" "Besançon" "Marseille" "Lyon" "Strasbourg" "Caen" "Toulouse" "Rennes" "Lille"]
2378;4810.3800000000865;6256.064439051188;["Lille" "Bordeaux" "Ajaccio" "Limoges" "Paris" "Besançon" "Lyon" "Marseille" "Strasbourg" "Caen" "Toulouse" "Rennes" "Lille"]
2379;4810.090000000087;6208.431894198537;["Lille" "Bordeaux" "Ajaccio" "Limoges" "Paris" "Besançon" "Lyon" "Marseille" "Strasbourg" "Rennes" "Toulouse" "Caen" "Lille"]
2380;4809.800000000087;6438.888446215338;["Lille" "Bordeaux" "Ajaccio" "Limoges" "Paris" "Lyon" "Besançon" "Marseille" "Strasbourg" "Rennes" "Toulouse" "Caen" "Lille"]
2381;4809.510000000087;6438.888446215338;["Lille" "Bordeaux" "Ajaccio" "Limoges" "Paris" "Lyon" "Besançon" "Marseille" "Strasbourg" "Rennes" "Toulouse" "Caen" "Lille"]
2382;4809.220000000087;6532.858201835841;["Lille" "Bordeaux" "Ajaccio" "Limoges" "Paris" "Lyon" "Besançon" "Marseille" "Strasbourg" "Rennes" "Caen" "Toulouse" "Lille"]
2383;4808.930000000087;6438.500760053372;["Lille" "Bordeaux" "Ajaccio" "Limoges" "Rennes" "Lyon" "Besançon" "Marseille" "Strasbourg" "Paris" "Caen" "Toulouse" "Lille"]
2384;4808.640000000087;6484.151312975529;["Lille" "Bordeaux" "Ajaccio" "Rennes" "Limoges" "Lyon" "Besançon" "Marseille" "Strasbourg" "Paris" "Caen" "Toulouse" "Lille"]
2385;4808.350000000087;5965.558511507888;["Lille" "Bordeaux" "Besançon" "Rennes" "Limoges" "Lyon" "Ajaccio" "Marseille" "Strasbourg" "Paris" "Caen" "Toulouse" "Lille"]
2386;4808.060000000087;6059.562315051404;["Lille" "Bordeaux" "Besançon" "Limoges" "Rennes" "Lyon" "Ajaccio" "Marseille" "Strasbourg" "Paris" "Caen" "Toulouse" "Lille"]
2387;4807.770000000087;6153.919756833873;["Lille" "Bordeaux" "Besançon" "Limoges" "Paris" "Lyon" "Ajaccio" "Marseille" "Strasbourg" "Rennes" "Caen" "Toulouse" "Lille"]
2388;4807.480000000087;5969.2966250749105;["Lille" "Bordeaux" "Besançon" "Paris" "Limoges" "Lyon" "Ajaccio" "Marseille" "Strasbourg" "Rennes" "Caen" "Toulouse" "Lille"]
2389;4807.190000000087;5063.231608808692;["Lille" "Bordeaux" "Besançon" "Toulouse" "Limoges" "Lyon" "Ajaccio" "Marseille" "Strasbourg" "Rennes" "Caen" "Paris" "Lille"]
2390;4806.900000000087;5491.319560214435;["Lille" "Bordeaux" "Besançon" "Toulouse" "Limoges" "Ajaccio" "Lyon" "Marseille" "Strasbourg" "Rennes" "Caen" "Paris" "Lille"]
2391;4806.610000000087;5756.558246562285;["Lille" "Bordeaux" "Besançon" "Toulouse" "Lyon" "Ajaccio" "Limoges" "Marseille" "Strasbourg" "Rennes" "Caen" "Paris" "Lille"]
2392;4806.320000000087;6001.679278109896;["Lille" "Bordeaux" "Besançon" "Toulouse" "Lyon" "Ajaccio" "Limoges" "Marseille" "Strasbourg" "Rennes" "Paris" "Caen" "Lille"]
2393;4806.030000000087;6049.311822962525;["Lille" "Bordeaux" "Besançon" "Toulouse" "Lyon" "Ajaccio" "Limoges" "Marseille" "Strasbourg" "Caen" "Paris" "Rennes" "Lille"]
2394;4805.740000000087;5792.9835765922635;["Lille" "Bordeaux" "Besançon" "Lyon" "Toulouse" "Ajaccio" "Limoges" "Marseille" "Strasbourg" "Caen" "Paris" "Rennes" "Lille"]
2395;4805.450000000087;5591.3119606622895;["Lille" "Bordeaux" "Besançon" "Lyon" "Toulouse" "Ajaccio" "Strasbourg" "Marseille" "Limoges" "Caen" "Paris" "Rennes" "Lille"]
2396;4805.160000000087;5575.129473595325;["Lille" "Besançon" "Bordeaux" "Lyon" "Toulouse" "Ajaccio" "Strasbourg" "Marseille" "Limoges" "Caen" "Paris" "Rennes" "Lille"]
2397;4804.870000000087;5578.538491839642;["Lille" "Besançon" "Bordeaux" "Lyon" "Toulouse" "Marseille" "Strasbourg" "Ajaccio" "Limoges" "Caen" "Paris" "Rennes" "Lille"]
2398;4804.580000000087;6055.580163214124;["Lille" "Besançon" "Bordeaux" "Lyon" "Toulouse" "Marseille" "Strasbourg" "Ajaccio" "Caen" "Limoges" "Paris" "Rennes" "Lille"]
2399;4804.290000000087;7332.666245836037;["Lille" "Besançon" "Bordeaux" "Lyon" "Rennes" "Marseille" "Strasbourg" "Ajaccio" "Caen" "Limoges" "Paris" "Toulouse" "Lille"]
2400;4804.000000000087;7534.337861766004;["Lille" "Besançon" "Bordeaux" "Lyon" "Rennes" "Marseille" "Strasbourg" "Caen" "Ajaccio" "Limoges" "Paris" "Toulouse" "Lille"]
2401;4803.710000000087;6914.733795188253;["Lille" "Besançon" "Bordeaux" "Lyon" "Strasbourg" "Marseille" "Rennes" "Caen" "Ajaccio" "Limoges" "Paris" "Toulouse" "Lille"]
2402;4803.420000000087;7633.721907626596;["Lille" "Besançon" "Bordeaux" "Lyon" "Strasbourg" "Rennes" "Marseille" "Caen" "Ajaccio" "Limoges" "Paris" "Toulouse" "Lille"]
2403;4803.130000000087;7632.806600972354;["Lille" "Besançon" "Bordeaux" "Lyon" "Paris" "Rennes" "Marseille" "Caen" "Ajaccio" "Limoges" "Strasbourg" "Toulouse" "Lille"]
2404;4802.8400000000875;7695.494433051027;["Lille" "Besançon" "Bordeaux" "Lyon" "Rennes" "Paris" "Marseille" "Caen" "Ajaccio" "Limoges" "Strasbourg" "Toulouse" "Lille"]
2405;4802.5500000000875;6868.546534204681;["Lille" "Besançon" "Bordeaux" "Lyon" "Rennes" "Paris" "Marseille" "Ajaccio" "Caen" "Limoges" "Strasbourg" "Toulouse" "Lille"]
2406;4802.2600000000875;7932.389170795747;["Lille" "Besançon" "Bordeaux" "Lyon" "Rennes" "Marseille" "Paris" "Ajaccio" "Caen" "Limoges" "Strasbourg" "Toulouse" "Lille"]
2407;4801.970000000088;6913.2111756127615;["Lille" "Besançon" "Bordeaux" "Caen" "Rennes" "Marseille" "Paris" "Ajaccio" "Lyon" "Limoges" "Strasbourg" "Toulouse" "Lille"]
2408;4801.680000000088;6198.899133425843;["Lille" "Besançon" "Bordeaux" "Caen" "Rennes" "Marseille" "Paris" "Ajaccio" "Lyon" "Limoges" "Toulouse" "Strasbourg" "Lille"]
2409;4801.390000000088;6271.134574380223;["Lille" "Besançon" "Toulouse" "Caen" "Rennes" "Marseille" "Paris" "Ajaccio" "Lyon" "Limoges" "Bordeaux" "Strasbourg" "Lille"]
2410;4801.100000000088;5785.7637037519935;["Lille" "Besançon" "Toulouse" "Caen" "Rennes" "Marseille" "Ajaccio" "Paris" "Lyon" "Limoges" "Bordeaux" "Strasbourg" "Lille"]
2411;4800.810000000088;6202.570438913831;["Lille" "Besançon" "Toulouse" "Paris" "Rennes" "Marseille" "Ajaccio" "Caen" "Lyon" "Limoges" "Bordeaux" "Strasbourg" "Lille"]
2412;4800.520000000088;7312.352448724077;["Lille" "Besançon" "Toulouse" "Paris" "Marseille" "Rennes" "Ajaccio" "Caen" "Lyon" "Limoges" "Bordeaux" "Strasbourg" "Lille"]
2413;4800.230000000088;7312.352448724077;["Lille" "Besançon" "Toulouse" "Paris" "Marseille" "Rennes" "Ajaccio" "Caen" "Lyon" "Limoges" "Bordeaux" "Strasbourg" "Lille"]
2414;4799.940000000088;7289.451795856727;["Lille" "Besançon" "Toulouse" "Paris" "Marseille" "Rennes" "Ajaccio" "Caen" "Lyon" "Bordeaux" "Limoges" "Strasbourg" "Lille"]
2415;4799.650000000088;6824.956118201099;["Lille" "Besançon" "Toulouse" "Paris" "Bordeaux" "Rennes" "Ajaccio" "Caen" "Lyon" "Marseille" "Limoges" "Strasbourg" "Lille"]
2416;4799.360000000088;6384.610263115048;["Lille" "Besançon" "Toulouse" "Bordeaux" "Paris" "Rennes" "Ajaccio" "Caen" "Lyon" "Marseille" "Limoges" "Strasbourg" "Lille"]
2417;4799.070000000088;5451.416770040187;["Lille" "Besançon" "Toulouse" "Bordeaux" "Paris" "Rennes" "Caen" "Ajaccio" "Lyon" "Marseille" "Limoges" "Strasbourg" "Lille"]
2418;4798.780000000088;4959.0767502704975;["Lille" "Besançon" "Toulouse" "Bordeaux" "Paris" "Rennes" "Caen" "Lyon" "Ajaccio" "Marseille" "Limoges" "Strasbourg" "Lille"]
2419;4798.490000000088;5820.321701605251;["Lille" "Besançon" "Toulouse" "Bordeaux" "Paris" "Rennes" "Caen" "Lyon" "Ajaccio" "Strasbourg" "Limoges" "Marseille" "Lille"]
2420;4798.200000000088;5742.992495518964;["Lille" "Besançon" "Toulouse" "Bordeaux" "Rennes" "Paris" "Caen" "Lyon" "Ajaccio" "Strasbourg" "Limoges" "Marseille" "Lille"]
2421;4797.910000000088;5919.26242381593;["Lille" "Besançon" "Toulouse" "Bordeaux" "Rennes" "Paris" "Strasbourg" "Lyon" "Ajaccio" "Caen" "Limoges" "Marseille" "Lille"]
2422;4797.620000000088;6453.526800516616;["Lille" "Besançon" "Toulouse" "Rennes" "Bordeaux" "Paris" "Strasbourg" "Lyon" "Ajaccio" "Caen" "Limoges" "Marseille" "Lille"]
2423;4797.330000000088;6356.433647138613;["Lille" "Strasbourg" "Toulouse" "Rennes" "Bordeaux" "Paris" "Besançon" "Lyon" "Ajaccio" "Caen" "Limoges" "Marseille" "Lille"]
2424;4797.040000000088;6540.213132031354;["Lille" "Strasbourg" "Toulouse" "Rennes" "Paris" "Bordeaux" "Besançon" "Lyon" "Ajaccio" "Caen" "Limoges" "Marseille" "Lille"]
2425;4796.750000000088;6906.9744358998405;["Lille" "Strasbourg" "Toulouse" "Rennes" "Paris" "Bordeaux" "Besançon" "Lyon" "Caen" "Ajaccio" "Limoges" "Marseille" "Lille"]
2426;4796.460000000088;6540.213132031354;["Lille" "Strasbourg" "Toulouse" "Rennes" "Paris" "Bordeaux" "Besançon" "Lyon" "Ajaccio" "Caen" "Limoges" "Marseille" "Lille"]
2427;4796.170000000088;5836.809946924381;["Lille" "Strasbourg" "Besançon" "Rennes" "Paris" "Bordeaux" "Toulouse" "Lyon" "Ajaccio" "Caen" "Limoges" "Marseille" "Lille"]
2428;4795.880000000088;6155.163800312201;["Lille" "Strasbourg" "Besançon" "Rennes" "Paris" "Bordeaux" "Lyon" "Toulouse" "Ajaccio" "Caen" "Limoges" "Marseille" "Lille"]
2429;4795.590000000088;6155.163800312201;["Lille" "Strasbourg" "Besançon" "Rennes" "Paris" "Bordeaux" "Lyon" "Toulouse" "Ajaccio" "Caen" "Limoges" "Marseille" "Lille"]
2430;4795.300000000088;6297.399208770419;["Lille" "Besançon" "Strasbourg" "Rennes" "Paris" "Bordeaux" "Lyon" "Toulouse" "Ajaccio" "Caen" "Limoges" "Marseille" "Lille"]
2431;4795.010000000088;6318.617430151023;["Lille" "Besançon" "Strasbourg" "Rennes" "Bordeaux" "Paris" "Lyon" "Toulouse" "Ajaccio" "Caen" "Limoges" "Marseille" "Lille"]
2432;4794.7200000000885;6050.157396748241;["Lille" "Besançon" "Strasbourg" "Rennes" "Bordeaux" "Paris" "Lyon" "Ajaccio" "Toulouse" "Caen" "Limoges" "Marseille" "Lille"]
2433;4794.4300000000885;6661.901440299835;["Lille" "Besançon" "Strasbourg" "Rennes" "Ajaccio" "Paris" "Lyon" "Bordeaux" "Toulouse" "Caen" "Limoges" "Marseille" "Lille"]
2434;4794.140000000089;6097.927291308237;["Lille" "Besançon" "Strasbourg" "Ajaccio" "Rennes" "Paris" "Lyon" "Bordeaux" "Toulouse" "Caen" "Limoges" "Marseille" "Lille"]
2435;4793.850000000089;6265.667388083181;["Lille" "Caen" "Strasbourg" "Ajaccio" "Rennes" "Paris" "Lyon" "Bordeaux" "Toulouse" "Besançon" "Limoges" "Marseille" "Lille"]
